id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
35572,25,30000,1,0.0,0,1,7500,10.95,0.25,0,3,0
11656,24,63000,1,4.0,1,0,5400,8.9,0.09,0,3,0
36223,22,42000,1,2.0,5,3,6000,14.96,0.14,0,4,1
38255,36,120000,1,12.0,4,1,8000,9.99,0.07,0,12,0
7042,23,55000,0,7.0,0,0,6000,6.99,0.11,0,4,0
45710,25,74360,0,1.0,1,0,7500,7.05,0.1,0,4,0
7917,31,78996,1,0.0,5,1,10000,12.53,0.13,0,8,1
47980,25,55000,1,9.0,1,0,4000,7.88,0.07,0,3,0
36683,30,90000,1,4.0,1,0,8000,7.51,0.09,0,10,0
56954,23,50000,1,1.0,1,1,4000,12.69,0.08,0,3,0
14337,36,50000,1,0.0,3,2,7200,13.85,0.14,1,15,0
52752,38,80000,0,7.0,1,2,10000,13.49,0.13,0,12,0
31739,52,38000,0,6.0,4,1,15000,11.86,0.39,0,18,0
37575,25,48000,1,5.0,5,1,5000,9.62,0.1,0,3,0
31432,21,40000,1,5.0,2,1,10000,11.71,0.25,0,2,0
1689,31,82000,0,15.0,5,0,5000,6.03,0.06,0,9,0
31813,23,51996,2,3.0,4,1,15000,8.88,0.29,0,2,0
39523,26,84000,0,8.0,2,0,15000,6.03,0.18,0,2,0
8460,26,80000,0,3.0,3,1,20000,11.12,0.25,0,3,0
52989,24,107000,1,8.0,0,1,7500,11.86,0.07,0,3,0
17183,27,29000,1,0.0,4,2,7000,13.79,0.24,0,8,1
14119,25,60000,1,8.0,0,2,15000,13.22,0.25,0,4,0
40957,25,106000,1,0.0,4,1,3200,9.99,0.03,0,4,0
42194,22,27000,2,6.0,0,0,5000,7.49,0.18,0,4,0
11128,28,76597,1,2.0,1,1,19600,11.48,0.26,0,10,0
5588,23,75000,1,0.0,1,0,14400,8.94,0.19,0,4,0
24627,21,62000,1,0.0,2,1,3000,8.7,0.05,0,4,0
50359,22,39000,1,0.0,1,4,1500,18.64,0.04,0,2,1
44022,22,48996,1,6.0,1,0,12000,7.29,0.24,0,4,0
33011,26,33189,1,4.0,1,1,3000,11.12,0.09,0,3,0
29248,26,75000,0,6.0,5,1,6000,9.99,0.08,0,3,0
44795,30,42000,1,0.0,2,2,10000,13.57,0.24,0,8,1
17145,24,25000,2,4.0,0,1,2500,9.91,0.1,0,3,0
7028,29,75000,0,4.0,0,1,12000,10.37,0.16,0,9,0
30972,37,60000,1,0.0,0,1,3600,9.99,0.06,0,13,0
6337,29,75000,1,3.0,0,2,15000,13.49,0.2,0,10,0
19629,26,92652,1,2.0,2,0,10000,7.51,0.11,0,2,0
36845,29,30000,1,3.0,4,2,8500,13.22,0.29,0,8,0
6093,28,110000,0,12.0,3,2,10000,15.23,0.09,0,10,0
55263,35,84000,0,10.0,3,3,25000,14.83,0.3,1,9,0
23902,25,100000,0,9.0,5,0,25000,7.9,0.25,0,4,0
45424,27,90000,0,0.0,5,0,7000,7.14,0.08,0,10,0
14259,31,49000,1,1.0,4,0,4800,5.79,0.1,0,9,0
23507,31,34040,1,1.0,1,0,5000,5.42,0.15,0,10,1
16648,22,68000,0,6.0,4,0,14000,7.29,0.21,0,2,0
23945,28,35000,2,3.0,1,0,2000,7.49,0.06,0,8,0
13399,47,70000,1,1.0,1,2,8000,12.84,0.11,0,11,0
50894,24,74000,1,8.0,3,4,10000,16.45,0.14,1,4,0
2058,26,125600,2,10.0,5,1,12500,11.36,0.1,0,2,0
22024,24,67000,1,1.0,2,0,3000,6.54,0.04,0,2,0
35678,23,65004,0,3.0,1,2,13000,12.53,0.2,0,2,0
46609,23,45000,1,1.0,2,2,12000,13.16,0.27,0,4,0
14614,26,57000,1,0.0,5,0,3000,9.32,0.05,0,3,0
25856,23,91200,0,5.0,5,1,12000,11.49,0.13,0,4,0
22724,24,35000,1,4.0,4,0,5000,6.54,0.14,0,2,0
49462,24,30000,1,7.0,2,1,9000,12.42,0.3,0,3,0
51349,28,85000,1,1.0,4,2,7000,12.87,0.08,0,7,0
42252,28,60000,0,12.0,2,0,15000,7.49,0.25,0,8,0
16786,32,74000,0,16.0,5,0,10000,6.62,0.14,0,5,0
15140,31,100000,0,4.0,2,0,10000,8.59,0.1,0,6,0
38605,29,80000,0,5.0,0,1,12000,10.38,0.15,0,10,0
40471,28,50000,1,4.0,0,1,8000,12.69,0.16,0,10,0
1200,22,70000,0,6.0,0,2,10000,13.57,0.14,0,4,0
24983,23,72000,1,7.0,0,1,10000,10.95,0.14,0,4,0
31495,23,98000,1,1.0,1,4,4000,16.45,0.04,0,4,1
49968,32,86500,0,4.0,2,0,9000,7.14,0.11,0,8,0
24507,26,80171,0,3.0,0,2,16500,14.72,0.2,0,4,0
13641,28,50000,1,3.0,4,1,2000,12.42,0.04,0,5,0
48833,28,44000,1,2.0,2,0,4000,8.0,0.09,0,5,0
30530,33,74400,1,8.0,2,1,3600,9.99,0.05,0,7,0
29280,21,60000,0,5.0,5,1,10000,10.59,0.17,0,2,0
32860,31,33000,1,4.0,1,1,12500,10.36,0.4,0,5,0
30085,24,110000,0,2.0,2,0,6000,5.79,0.05,0,4,0
35766,23,48000,0,7.0,4,0,7000,7.14,0.15,0,2,0
57634,33,120000,0,4.0,1,0,4000,7.14,0.03,0,8,0
44714,23,55000,1,7.0,2,0,10000,6.91,0.18,0,2,0
1913,25,36000,0,5.0,1,1,13500,10.99,0.38,0,2,0
11933,31,29000,0,5.0,3,2,6400,12.68,0.22,0,6,0
26382,23,65000,0,7.0,5,1,10000,9.91,0.15,0,3,0
56185,30,125000,0,4.0,2,2,14000,13.61,0.11,1,6,0
35998,24,50000,0,1.0,0,0,8400,7.49,0.17,0,2,0
33212,29,40000,0,2.0,0,0,2000,5.42,0.05,0,7,0
37029,26,78000,0,8.0,0,0,5275,8.07,0.07,0,3,0
5917,26,46000,1,2.0,2,3,10000,14.91,0.22,1,4,1
49791,22,50000,1,0.0,5,1,4800,10.37,0.1,0,3,0
43992,25,36276,1,2.0,1,1,6000,9.99,0.16,0,4,0
27424,25,66000,0,4.0,2,3,15000,16.89,0.23,1,2,1
39662,23,43680,1,2.0,1,3,10800,15.62,0.25,0,3,1
7379,37,25000,0,5.0,2,0,1600,9.32,0.06,0,12,0
28114,43,65000,1,3.0,2,2,7000,13.99,0.11,1,14,0
29275,45,139380,2,7.0,3,0,9000,7.49,0.07,0,14,0
29448,36,80000,0,1.0,3,0,5500,7.51,0.07,0,11,0
36732,27,75000,0,11.0,3,0,5000,5.42,0.07,0,6,0
11366,28,38000,1,3.0,4,0,7000,7.66,0.18,0,7,0
16256,22,55000,0,5.0,2,2,1500,13.49,0.03,0,2,0
19240,37,90000,0,9.0,3,0,12000,6.62,0.13,0,13,0
10587,21,34000,1,2.0,0,2,12250,14.72,0.36,1,3,1
9505,22,30000,1,0.0,4,1,3500,11.86,0.12,0,4,0
46770,24,46800,1,6.0,2,2,8600,12.99,0.19,0,2,0
5078,26,115000,0,5.0,1,0,10000,7.14,0.09,0,3,0
25837,25,66000,0,9.0,0,1,25000,10.99,0.38,0,4,0
8662,24,70000,0,6.0,2,1,5000,10.65,0.07,0,4,0
36677,27,67500,1,11.0,3,1,7500,10.37,0.11,0,5,0
8298,33,105000,0,0.0,4,0,25000,7.51,0.24,0,7,0
49852,65,50000,2,0.0,5,1,6000,9.99,0.12,0,27,0
39872,39,85000,0,14.0,4,0,12000,6.03,0.14,0,11,0
4534,32,24000,0,4.0,4,1,5000,10.99,0.21,0,8,0
31599,29,200000,0,2.0,4,0,24000,7.51,0.11,0,5,0
45929,44,40000,1,0.0,4,2,3000,13.49,0.07,1,11,0
30197,23,47000,1,7.0,2,1,15000,11.11,0.32,0,3,1
19376,25,45000,0,1.0,1,0,5000,9.63,0.11,0,4,0
49212,53,44000,2,2.0,5,3,5000,15.65,0.11,0,23,0
48695,29,80000,1,11.0,1,1,7000,9.91,0.08,0,10,0
52005,46,60000,0,8.0,3,1,7500,10.51,0.13,0,13,0
10628,22,68000,0,6.0,1,0,13000,7.88,0.19,0,2,0
47237,27,24000,1,5.0,4,1,5000,11.58,0.21,0,10,0
52139,38,43000,2,5.0,0,2,10000,13.49,0.23,1,12,0
13038,23,30000,1,0.0,0,4,8875,17.99,0.3,0,2,1
50189,31,65280,0,6.0,0,2,18000,14.65,0.28,1,9,0
47020,31,32400,0,14.0,3,0,2500,6.91,0.08,0,6,0
14947,27,38000,1,4.0,0,0,3000,8.49,0.08,0,9,0
44662,26,140000,0,3.0,3,0,12000,7.49,0.09,0,3,0
35247,24,24000,1,0.0,4,1,10000,10.65,0.42,0,2,1
17332,23,75000,0,7.0,4,0,4500,7.49,0.06,0,4,0
50086,31,71000,1,3.0,0,0,9800,9.32,0.14,0,10,0
23706,30,44000,0,3.0,2,3,10000,15.95,0.23,0,9,1
16253,44,57000,1,11.0,1,0,3000,8.0,0.05,0,15,0
7874,25,66996,1,2.0,1,1,9250,11.83,0.14,0,4,1
57448,43,70000,1,11.0,5,3,15000,14.84,0.21,0,13,0
31690,29,91080,0,6.0,3,1,16800,12.42,0.19,0,10,0
1,22,56000,2,6.0,4,2,4000,13.35,0.07,0,2,0
13339,37,58800,1,5.0,0,0,6500,8.59,0.11,0,13,0
46979,24,158000,0,4.0,0,0,8000,7.88,0.05,0,3,0
38607,25,45000,1,5.0,4,1,9000,12.69,0.2,0,2,0
13586,24,130000,1,2.0,0,1,10000,9.99,0.08,0,2,0
948,30,60000,1,7.0,0,3,15000,16.49,0.25,0,5,0
7717,27,42000,1,6.0,0,1,12500,11.49,0.28,0,9,0
41121,25,100000,0,9.0,1,0,6000,7.14,0.06,0,2,0
22975,29,39000,1,1.0,4,2,12000,15.26,0.31,0,7,1
38023,24,48000,0,8.0,1,0,2000,7.68,0.04,0,4,0
40962,35,65000,1,0.0,1,0,3000,5.42,0.05,0,7,0
49848,32,110000,1,4.0,2,2,3000,13.61,0.03,1,10,0
16310,25,55000,1,5.0,2,1,6800,10.65,0.12,0,4,0
30259,33,67000,1,9.0,4,1,3000,10.75,0.04,0,6,0
48937,27,99000,1,11.0,2,1,12000,11.11,0.12,0,10,0
32480,21,52000,1,0.0,1,2,5000,14.72,0.1,1,2,0
17993,26,120000,0,2.0,0,2,20000,12.23,0.17,1,4,0
2328,22,40000,0,0.0,4,1,8000,12.18,0.2,0,2,0
50595,24,49200,2,8.0,4,0,3200,6.76,0.07,0,3,0
31056,22,34000,0,6.0,2,0,5000,6.91,0.15,0,3,0
30186,25,120000,0,5.0,3,1,5000,11.49,0.04,0,3,0
27294,22,37000,1,6.0,4,0,7200,6.92,0.19,0,4,0
27622,25,24000,0,2.0,4,0,1500,8.59,0.06,0,2,0
21839,25,100000,0,5.0,2,1,7000,10.25,0.07,0,2,0
9593,22,60000,1,5.0,4,1,10000,10.99,0.17,0,4,0
43989,30,40000,0,4.0,0,0,3600,5.99,0.09,0,7,0
49685,22,50000,0,6.0,4,2,12000,13.98,0.24,1,4,0
51334,24,64600,1,3.0,5,2,10000,13.48,0.15,1,4,0
1144,29,45000,0,3.0,5,0,6000,5.42,0.13,0,9,0
49753,41,52000,0,4.0,3,0,6000,7.51,0.12,0,13,0
32123,24,36000,1,2.0,4,2,8000,13.16,0.22,1,2,0
43371,24,37000,1,0.0,1,0,10000,9.32,0.27,0,4,0
9712,26,60000,0,0.0,1,1,5000,10.08,0.08,0,4,0
10219,21,30000,0,5.0,2,0,12000,5.79,0.4,0,3,0
53812,24,35000,1,8.0,0,2,10000,13.48,0.29,0,3,0
38969,29,60000,0,7.0,2,0,5000,5.42,0.08,0,7,0
44204,41,91000,0,13.0,0,0,15000,5.99,0.16,0,17,0
24262,24,60132,1,7.0,5,0,10000,9.32,0.17,0,2,0
4661,26,117000,0,10.0,1,0,18000,6.03,0.15,0,4,0
27276,22,75000,0,6.0,1,2,10000,12.68,0.13,1,4,0
37001,25,26000,1,0.0,3,1,9000,11.71,0.35,0,4,1
14569,22,33000,1,6.0,2,2,2000,14.27,0.06,0,3,0
36107,27,65000,0,3.0,1,0,4500,8.0,0.07,0,5,0
54193,24,54996,0,8.0,4,0,6200,7.88,0.11,0,3,0
4452,23,60000,0,6.0,0,1,5600,11.58,0.09,0,3,0
38536,27,115000,0,11.0,2,1,4000,10.37,0.03,0,7,0
8332,27,35000,1,3.0,4,1,9600,11.99,0.27,0,8,0
8670,22,66000,0,6.0,1,2,18000,13.47,0.28,0,2,0
45311,26,44000,1,0.0,4,3,15000,15.05,0.34,1,3,1
6808,31,83500,1,5.0,3,2,15000,13.43,0.18,1,10,0
3014,29,30000,1,4.0,4,1,5000,11.99,0.17,0,5,0
40360,26,68000,0,6.0,3,1,2100,10.37,0.03,0,2,0
12704,23,97000,1,8.0,2,0,6400,6.99,0.07,0,3,0
39923,30,120000,1,5.0,3,1,16000,11.71,0.13,0,9,0
49751,24,70000,0,8.0,1,1,25000,9.62,0.36,0,3,0
56373,32,54000,1,4.0,4,2,11200,13.98,0.21,1,6,0
19813,24,80000,0,8.0,1,2,5000,13.49,0.06,0,3,0
53376,23,80000,1,3.0,4,0,6000,7.88,0.07,0,4,0
1271,38,84000,1,0.0,1,1,25000,10.25,0.3,0,14,1
6388,27,93000,1,0.0,2,0,20000,7.51,0.22,0,7,0
38925,23,36000,1,1.0,1,1,8500,12.42,0.24,0,4,0
38226,22,120000,0,1.0,1,0,15000,5.42,0.13,0,3,0
4569,34,70000,0,6.0,4,1,15000,10.25,0.21,0,6,0
39170,24,78300,1,2.0,1,2,7000,11.03,0.09,0,4,0
8034,22,62000,1,2.0,4,0,10000,6.03,0.16,0,4,0
34309,34,38250,1,5.0,0,3,5000,14.54,0.13,1,5,0
35752,28,48000,1,7.0,5,2,9000,13.23,0.19,0,5,0
17991,23,70000,1,8.0,1,0,6000,7.29,0.09,0,2,0
57525,22,38400,1,5.0,1,0,13000,7.88,0.34,0,3,1
14209,22,50000,1,2.0,4,2,9000,13.85,0.18,1,3,0
5822,39,65000,1,3.0,5,0,3625,6.03,0.06,0,15,0
38992,23,43200,0,7.0,1,0,10000,7.9,0.23,0,2,0
23936,30,66300,0,11.0,4,3,20000,14.83,0.26,0,7,1
11090,32,47000,1,2.0,2,2,12000,11.66,0.26,0,7,0
14174,25,96000,0,1.0,0,0,12000,6.62,0.13,0,2,0
45106,23,60000,1,5.0,1,0,15000,6.62,0.25,0,2,0
27974,28,83904,0,4.0,2,3,16000,16.07,0.19,1,9,1
36208,29,70000,1,6.0,2,2,13000,15.27,0.19,0,9,0
9362,24,60000,0,8.0,4,0,4000,6.99,0.07,0,4,0
55020,27,90000,0,11.0,4,1,15000,11.11,0.17,0,5,0
48010,23,30000,1,2.0,2,3,2000,14.42,0.07,0,4,1
56042,57,45600,1,1.0,0,2,2000,13.35,0.04,0,26,0
47620,27,80800,0,11.0,0,0,12000,6.03,0.15,0,5,0
55155,27,90000,1,3.0,1,0,10200,6.03,0.11,0,5,0
44899,22,24000,2,3.0,0,1,8000,11.99,0.33,0,4,0
17086,29,150000,0,0.0,0,3,24000,16.07,0.16,0,9,0
54864,26,78000,0,4.0,0,2,17000,13.16,0.22,1,2,0
19353,26,64800,1,5.0,1,1,7500,11.99,0.12,0,3,0
12496,22,108000,1,7.0,1,2,4200,14.72,0.04,1,2,0
11433,22,50000,0,6.0,1,0,6400,7.88,0.13,0,4,0
9646,26,40000,1,2.0,5,1,8000,10.95,0.2,0,3,0
51787,22,40000,1,4.0,2,2,4000,12.73,0.1,1,3,0
51651,45,32000,1,0.0,2,0,1000,7.29,0.04,0,12,0
27022,30,75000,0,14.0,0,0,7000,7.14,0.09,0,8,0
1430,22,56000,0,6.0,1,0,5025,5.42,0.09,0,3,0
42248,23,45000,1,7.0,1,1,9000,11.71,0.2,0,4,0
21435,27,60000,2,1.0,3,3,5000,15.21,0.08,0,8,0
51504,27,34000,1,0.0,4,1,12000,10.99,0.35,0,10,0
23252,25,50000,0,9.0,3,3,16000,14.42,0.32,0,3,0
14485,30,47000,0,5.0,5,0,5000,8.0,0.11,0,10,0
12101,26,46800,0,10.0,2,0,8000,6.54,0.17,0,3,0
51191,22,40000,1,2.0,2,1,4000,11.71,0.1,0,3,0
41311,27,43200,1,11.0,4,0,5000,7.49,0.12,0,6,0
53198,27,50000,0,11.0,2,0,10000,7.51,0.2,0,9,0
13433,23,60000,1,5.0,5,0,14000,6.03,0.23,0,4,0
1642,35,42000,1,2.0,0,2,2000,13.22,0.05,1,9,0
53234,22,80000,0,5.0,5,2,8000,14.65,0.1,0,3,0
11714,40,43000,1,15.0,4,1,13650,10.65,0.32,0,14,1
9170,24,26400,2,0.0,0,0,3600,6.62,0.13,0,3,0
36883,29,44640,2,0.0,1,3,9000,14.11,0.2,1,8,0
12791,27,75000,0,11.0,3,0,7000,7.9,0.09,0,5,0
42924,30,54996,1,0.0,1,1,7200,11.89,0.13,0,10,0
32714,24,60000,0,2.0,3,1,8000,11.71,0.13,0,4,0
32964,40,42000,2,21.0,4,1,2000,11.36,0.05,0,15,0
35898,26,48000,0,10.0,1,0,5000,7.88,0.1,0,2,0
9718,23,69996,1,7.0,0,2,15000,13.11,0.21,1,4,0
21388,37,43000,1,15.0,0,0,11400,8.9,0.26,0,17,0
23016,42,60000,2,0.0,5,3,12000,15.21,0.2,1,14,0
38601,27,34000,1,2.0,3,2,4000,13.49,0.12,0,8,1
22666,23,90000,1,5.0,1,3,12000,16.29,0.13,0,3,0
2667,26,42000,1,3.0,1,4,3000,17.99,0.07,1,3,0
5093,22,42000,1,6.0,1,0,1000,7.51,0.02,0,3,0
15712,21,30000,1,6.0,4,0,5000,5.42,0.17,0,3,0
3554,37,60000,1,15.0,1,0,10000,7.51,0.17,0,17,0
39667,45,100000,1,10.0,5,3,25000,16.07,0.25,0,12,0
27380,40,45760,0,2.0,5,1,9125,11.11,0.2,0,11,0
46877,22,54000,0,6.0,1,2,12000,13.11,0.22,1,3,1
44396,31,76500,0,1.0,2,1,15000,10.95,0.2,0,5,0
54702,26,28000,1,1.0,2,1,11000,11.49,0.38,0,4,1
16654,27,68000,1,8.0,4,1,13000,11.14,0.2,0,9,0
50807,39,80000,1,0.0,5,0,17000,7.9,0.21,0,12,0
12694,22,37000,0,0.0,5,0,9000,7.14,0.24,0,2,0
12322,28,34000,1,5.0,1,1,5500,10.65,0.17,0,8,1
47399,24,54000,1,2.0,2,0,3200,6.62,0.06,0,2,0
30498,26,90000,0,0.0,1,1,6000,11.71,0.07,0,3,0
25119,25,60000,1,9.0,3,1,10000,11.71,0.17,0,2,0
9192,29,80000,1,0.0,3,0,6000,5.99,0.07,0,5,0
34582,25,42000,1,3.0,5,0,3600,5.79,0.09,0,2,0
12097,31,70000,1,9.0,2,1,7000,11.49,0.1,0,8,0
37953,25,65000,0,9.0,3,1,10000,10.25,0.15,0,3,0
40283,24,40000,1,5.0,4,0,18000,7.9,0.46,0,4,1
31075,22,30000,1,6.0,2,1,6000,11.86,0.2,0,4,0
44254,23,48996,1,1.0,5,3,7500,15.58,0.15,1,2,1
15979,36,90000,1,6.0,2,2,5000,14.27,0.06,1,12,0
42140,25,60000,0,10.0,5,0,12000,7.51,0.2,0,3,0
15318,22,37800,0,0.0,2,0,15600,7.74,0.4,0,4,0
1594,23,48000,0,7.0,2,0,3000,5.79,0.06,0,4,0
54525,26,70000,1,4.0,1,2,4000,13.98,0.06,0,2,0
27885,26,50400,1,4.0,2,2,1500,13.57,0.03,0,4,0
53862,21,26400,1,0.0,2,2,3500,15.23,0.12,0,2,0
58047,22,66250,0,4.0,1,0,8700,6.92,0.13,0,2,0
39844,23,59004,1,0.0,3,4,5000,18.64,0.08,1,4,1
58081,23,25200,0,7.0,1,0,7000,7.49,0.28,0,2,0
28415,26,35000,1,3.0,5,0,10000,7.14,0.29,0,3,0
41709,29,60000,0,1.0,3,2,15000,12.73,0.25,0,7,0
34192,23,60000,1,5.0,4,2,2800,12.99,0.05,1,4,0
21567,22,54996,0,4.0,4,2,15000,13.35,0.27,0,4,0
4737,23,20000,1,6.0,2,1,5500,10.99,0.28,0,3,0
13763,37,45000,0,21.0,3,1,4000,9.88,0.09,0,15,0
23017,22,60000,1,0.0,1,1,5000,10.25,0.08,0,3,0
50401,28,78000,0,12.0,1,2,3000,13.47,0.04,1,10,1
27422,27,40000,1,1.0,2,0,1500,7.68,0.04,0,8,0
28044,28,60000,1,12.0,3,0,10000,9.32,0.17,0,8,0
25790,37,85000,1,1.0,3,2,9500,12.87,0.11,1,12,0
54598,22,25000,1,6.0,0,1,2000,10.99,0.08,0,4,0
34108,24,125000,0,8.0,1,0,7500,6.62,0.06,0,4,0
30282,33,125000,1,3.0,3,0,10000,7.51,0.08,0,8,0
14301,24,60000,1,0.0,4,1,4750,9.33,0.08,0,2,0
18258,34,105500,1,3.0,5,1,6000,12.21,0.06,0,5,0
6019,37,50000,0,4.0,5,1,3500,12.21,0.07,0,12,0
47937,22,30000,1,2.0,1,1,6000,10.75,0.2,0,2,0
7922,31,280000,1,0.0,4,2,10000,14.26,0.04,0,6,0
27143,25,70000,1,9.0,3,1,25000,9.62,0.36,0,3,1
47598,29,90000,0,13.0,3,2,15000,12.53,0.17,1,10,0
29653,31,54500,0,15.0,1,0,3000,6.76,0.05,0,6,0
45266,31,70000,0,0.0,4,1,15000,11.89,0.21,0,6,0
10325,28,124000,0,11.0,3,0,16000,7.49,0.14,0,5,0
33754,30,19968,1,2.0,2,1,4000,12.69,0.2,0,6,1
53197,28,85000,0,5.0,0,1,13000,11.99,0.15,0,8,0
10279,23,30000,1,1.0,5,1,3000,11.48,0.1,0,2,0
17967,22,37200,0,5.0,1,3,7000,15.21,0.2,1,2,1
20821,23,30000,1,7.0,4,3,10000,15.65,0.33,0,3,1
22787,38,64500,1,1.0,0,0,17000,7.49,0.3,0,15,0
58222,28,70000,1,5.0,5,3,9000,16.32,0.13,0,6,0
21902,26,35000,0,7.0,2,0,8000,6.91,0.23,0,3,0
15698,23,70000,1,5.0,2,2,3000,13.49,0.04,0,4,0
27659,22,72000,0,6.0,4,0,6000,6.54,0.08,0,3,0
52687,37,305000,1,2.0,0,2,10000,13.72,0.03,1,12,0
53954,28,65000,1,3.0,3,1,15000,11.49,0.23,0,7,0
38769,27,50000,0,5.0,5,0,12000,8.49,0.24,0,5,0
25507,24,60000,1,9.0,3,0,9600,5.79,0.16,0,3,0
51785,23,90000,1,7.0,4,2,5000,15.96,0.06,1,4,0
18355,25,62000,1,1.0,2,0,7500,7.49,0.12,0,4,0
39652,32,39000,1,4.0,5,1,4500,9.91,0.12,0,10,1
28295,23,54000,1,3.0,1,3,5000,15.31,0.09,1,3,0
21816,25,55000,0,5.0,3,0,20000,5.42,0.36,0,2,0
46715,24,65000,2,5.0,3,1,23975,11.99,0.36,0,3,0
43991,24,30000,2,3.0,0,3,3000,17.58,0.1,0,3,0
40832,24,90000,2,7.0,5,1,12000,10.99,0.13,0,3,0
36597,27,96000,0,0.0,3,2,4000,13.43,0.04,0,9,0
44459,24,32400,1,1.0,2,2,5000,12.68,0.15,0,2,0
20132,31,40000,1,4.0,4,1,10000,11.83,0.25,0,9,0
40411,24,47000,1,2.0,1,0,6000,7.88,0.13,0,3,0
44938,27,90000,0,5.0,2,1,10000,10.62,0.11,0,7,0
57024,23,57000,1,1.0,1,1,2500,10.59,0.04,0,2,0
22131,22,45000,0,5.0,0,1,5000,12.53,0.11,0,4,0
33362,28,9600,0,2.0,2,0,1200,7.88,0.13,0,7,0
20111,25,25000,1,9.0,4,2,12000,12.73,0.48,1,4,1
15354,30,90000,1,3.0,4,1,4000,11.11,0.04,0,7,0
6199,23,35000,1,1.0,1,1,8000,9.45,0.23,0,2,0
6646,39,29894,2,23.0,3,1,6000,9.63,0.21,0,4,0
9731,29,120000,0,9.0,5,1,5600,11.49,0.05,0,5,0
12852,28,60000,0,12.0,1,0,4500,7.51,0.07,0,9,0
1318,30,41000,2,1.0,4,2,5000,13.85,0.12,0,9,0
56113,29,80000,0,2.0,5,2,25000,13.22,0.31,1,9,1
54416,32,140000,0,1.0,0,1,25000,11.58,0.18,0,5,0
29146,22,100000,1,1.0,1,1,14000,9.88,0.14,0,4,0
24795,23,35000,2,8.0,1,1,7000,9.99,0.2,0,2,0
42731,31,60589,0,7.0,4,0,3000,7.88,0.05,0,6,0
3603,24,67500,0,8.0,5,0,3000,7.88,0.04,0,3,0
34569,32,105000,1,3.0,3,2,10000,12.68,0.1,1,7,0
35314,22,60500,1,4.0,2,2,18000,14.27,0.3,1,3,1
1751,28,55704,0,12.0,1,0,14000,7.51,0.25,0,7,0
54384,23,42000,1,1.0,1,1,1600,11.99,0.04,0,4,0
40507,36,180000,1,5.0,4,1,15000,12.42,0.08,0,17,0
236,29,40000,0,13.0,3,0,8000,8.59,0.2,0,7,0
18755,30,50000,1,5.0,4,0,7200,7.51,0.14,0,7,0
51837,29,40000,1,2.0,2,0,3000,7.05,0.07,0,7,0
40662,27,38000,0,11.0,5,0,10000,7.14,0.26,0,8,0
16121,30,50500,1,0.0,3,3,4000,15.7,0.08,0,6,1
54727,22,55000,1,2.0,0,1,6000,10.75,0.11,0,4,0
40567,32,50000,0,4.0,4,0,10000,6.03,0.2,0,9,0
17578,24,39000,1,2.0,3,1,10000,12.18,0.26,0,2,1
55257,48,57996,1,5.0,3,0,7000,7.88,0.12,0,11,0
25995,27,43000,2,11.0,5,1,5000,10.99,0.12,0,8,0
21992,21,83000,1,0.0,4,2,3000,11.97,0.04,0,10,0
8086,36,38500,1,0.0,2,0,3000,8.94,0.08,0,11,1
5960,25,80000,0,9.0,1,0,13000,7.88,0.16,0,2,0
42185,27,60000,0,4.0,2,1,10000,10.37,0.17,0,9,0
17359,23,47000,1,4.0,5,1,7000,10.75,0.15,0,2,0
164,28,55000,0,2.0,0,1,10800,9.91,0.2,0,5,0
2875,24,75000,0,5.0,0,0,12000,5.99,0.16,0,2,0
37024,24,162000,0,2.0,5,1,7500,11.49,0.04,0,4,0
7298,22,36000,1,1.0,1,2,5000,13.47,0.14,0,3,0
34188,22,50000,0,1.0,1,0,8000,7.49,0.16,0,2,0
36558,22,36000,1,2.0,2,3,12250,16.0,0.35,1,3,1
47284,60,107000,2,3.0,5,0,10000,6.54,0.09,0,24,0
22058,30,50000,1,3.0,5,1,2000,10.99,0.04,0,8,0
41533,29,150000,0,0.0,3,1,20000,11.48,0.13,0,7,0
52090,34,30000,1,0.0,1,0,2000,6.91,0.07,0,6,0
42871,23,90000,1,1.0,1,2,13000,13.57,0.14,1,2,0
54264,28,64600,0,12.0,2,0,16000,6.17,0.23,0,6,0
22897,23,110000,0,8.0,1,1,10000,11.99,0.09,0,3,0
39008,26,93000,1,8.0,0,0,3000,7.14,0.03,0,2,0
41831,25,42000,1,6.0,4,2,5000,13.8,0.12,0,2,0
38999,38,68000,0,19.0,0,0,11000,5.99,0.16,0,11,0
50057,26,45000,1,2.0,0,1,4800,9.99,0.11,0,3,0
42429,28,52000,0,12.0,3,2,10000,14.35,0.19,1,8,0
34958,27,42000,1,0.0,0,0,3625,6.17,0.09,0,9,0
8187,26,55000,1,3.0,3,2,5500,13.79,0.1,0,4,0
17273,44,90000,0,15.0,4,1,15000,10.65,0.17,0,14,0
33089,23,120000,0,2.0,0,1,14000,10.99,0.12,0,3,0
1868,22,53000,1,6.0,1,1,14400,12.42,0.27,0,3,0
56737,26,64000,1,10.0,1,4,10400,18.79,0.17,0,3,1
21815,23,55000,0,3.0,1,1,15000,11.36,0.27,0,3,0
43909,41,100000,0,2.0,0,1,6000,10.65,0.06,0,14,0
37663,31,62000,1,0.0,0,1,3600,12.69,0.06,0,7,0
